10.0,-27.0,0.28221,5.67085,0.09561,-0.03002,-0.03002,1.65707,1.0,41
10.0,-26.0,0.50555,4.67269,0.06464,0.02471,0.02471,0.05235,0.54762,22
10.0,-26.0,0.2747,0.334,0.05177,0.1248,0.1248,0.6918,0.45238,22
10.0,-25.0,0.47048,4.47922,0.03167,0.04561,0.04561,0.11378,0.28309,34
10.0,-25.0,0.01414,6.12616,0.0008,-0.00888,-0.00888,0.09864,0.15625,34
10.0,-25.0,0.21214,2.61045,0.02163,-0.07031,-0.07031,2.42935,0.56067,34
10.0,-24.0,0.01414,6.12616,0.0008,-0.00888,-0.00888,0.09864,0.22727,66
10.0,-24.0,0.72909,4.2013,0.33318,-0.22683,-0.22683,0.28396,0.14577,66
10.0,-24.0,0.22288,0.29147,0.02103,-0.2459,-0.2459,6.09966,0.62697,66
10.0,-23.0,0.20255,5.41577,0.05108,-0.12846,-0.12846,3.01693,0.97778,90
10.0,-23.0,1.99227,2.569,0.00839,0.00412,0.00412,0.00203,0.02222,90
10.0,-22.0,0.23459,0.24005,0.02618,0.06531,0.06531,0.97471,0.77803,31
10.0,-22.0,0.45217,3.28755,0.05185,0.01515,0.01515,0.04186,0.22197,31
10.0,-21.0,0.17409,0.07434,0.03123,0.03342,0.03342,0.36895,1.0,15
11.0,-34.0,0.61698,5.8696,0.03609,0.0028,0.0028,0.04436,0.76923,15
11.0,-34.0,0.6645,2.61133,0.00011,-0.00107,-0.00107,0.02126,0.23077,15
11.0,-33.0,0.62632,5.651,0.01877,0.03089,0.03089,0.11677,0.75,17
11.0,-33.0,0.6824,2.60475,0.00371,-0.01255,-0.01255,0.06085,0.25,17
11.0,-30.0,0.28994,4.13367,0.0001,0.00293,0.00293,0.08542,1.0,5
11.0,-29.0,0.19746,5.34939,0.03788,-0.02335,-0.02335,1.1345,1.0,8
11.0,-25.0,0.04649,6.02534,0.00476,-0.02357,-0.02357,0.15164,0.56481,114
11.0,-25.0,0.09806,2.41493,0.00273,-0.00832,-0.00832,0.32208,0.43519,114
11.0,-24.0,0.0676,5.81186,0.00982,-0.05488,-0.05488,0.4529,0.57073,139
11.0,-24.0,0.11329,2.20805,0.00691,-0.04163,-0.04163,0.53533,0.42927,139
11.0,-23.0,0.09792,5.40598,0.01767,-0.10732,-0.10732,0.99291,0.53149,65
11.0,-23.0,0.31079,0.82605,0.12781,-0.61257,-0.61257,3.97397,0.46851,65
11.0,-22.0,0.15389,0.04711,0.02649,0.00335,0.00335,0.62827,0.80513,64
11.0,-22.0,0.48052,2.94804,0.26681,-0.18779,-0.18779,0.30965,0.19487,64
11.0,-21.0,0.177,6.15781,0.0266,-0.01017,-0.01017,0.16886,1.0,27
12.0,-35.0,0.08236,5.11904,0.00172,-0.00744,-0.00744,0.3711,1.0,9
12.0,-34.0,0.35224,5.76822,0.08777,0.03496,0.03496,0.69931,0.72468,18
12.0,-34.0,0.82697,2.9681,0.39804,0.04015,0.04015,0.03889,0.27532,18
12.0,-25.0,0.16666,5.40367,0.00264,-0.00211,-0.00211,0.00912,1.0,17
12.0,-24.0,0.04655,6.0295,0.00469,-0.02318,-0.02318,0.15025,0.54386,120
12.0,-24.0,0.0975,2.39146,0.00261,-0.00722,-0.00722,0.31096,0.45614,120
12.0,-22.0,0.23803,6.11372,0.04959,0.00806,0.00806,0.07324,1.0,9
12.0,-21.0,0.22148,6.06142,0.03678,-0.00266,-0.00266,0.07276,1.0,10
13.0,-35.0,0.41816,2.718,0.04765,0.00562,0.00562,0.00115,1.0,9
13.0,-34.0,0.28623,5.80651,0.04319,0.07464,0.07464,0.55979,0.60736,28
13.0,-34.0,0.49673,3.02825,0.10343,0.00982,0.00982,0.04964,0.39264,28
14.0,-35.0,0.31939,5.56388,0.03567,0.05305,0.05305,0.48489,0.78865,28
14.0,-35.0,0.70489,3.06639,0.2914,0.14744,0.14744,0.12867,0.21135,28
